timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747423937759,64,HTTP Request,201,Created,Thread Group 1-1,text,true,,475,233,2,2,http://localhost:8000/api/messages,64,0,11
1747423937789,50,HTTP Request,500,Created,Thread Group 1-2,text,true,,475,233,1,1,http://localhost:8000/api/messages,50,0,0
1747423937880,63,HTTP Request,201,Created,Thread Group 1-3,text,true,,479,237,1,1,http://localhost:8000/api/messages,63,0,0
1747423937880,66,HTTP Request,201,Created,Thread Group 1-4,text,true,,475,233,1,1,http://localhost:8000/api/messages,65,0,1
1747423937880,54,HTTP Request,201,Created,Thread Group 1-5,text,true,,483,241,1,1,http://localhost:8000/api/messages,54,0,1
1747423937880,70,HTTP Request,500,Created,Thread Group 1-6,text,true,,475,233,1,1,http://localhost:8000/api/messages,70,0,1
1747423937880,57,HTTP Request,201,Created,Thread Group 1-7,text,true,,483,241,1,1,http://localhost:8000/api/messages,57,0,1
1747423937880,69,HTTP Request,201,Created,Thread Group 1-8,text,true,,474,232,1,1,http://localhost:8000/api/messages,69,0,1
1747423937880,63,HTTP Request,201,Created,Thread Group 1-9,text,true,,480,238,1,1,http://localhost:8000/api/messages,63,0,1
1747423938532,60,HTTP Request,201,Created,Thread Group 1-10,text,true,,556,314,1,1,http://localhost:8000/api/messages,59,0,2
1747423938621,69,HTTP Request,201,Created,Thread Group 1-11,text,true,,476,233,1,1,http://localhost:8000/api/messages,68,0,1
1747423938718,64,HTTP Request,201,Created,Thread Group 1-12,text,true,,476,233,1,1,http://localhost:8000/api/messages,64,0,1
1747423938718,71,HTTP Request,201,Created,Thread Group 1-13,text,true,,476,233,1,1,http://localhost:8000/api/messages,71,0,1
1747423938718,62,HTTP Request,201,Created,Thread Group 1-14,text,true,,489,246,1,1,http://localhost:8000/api/messages,61,0,1
1747423938994,59,HTTP Request,201,Created,Thread Group 1-15,text,true,,477,234,1,1,http://localhost:8000/api/messages,59,0,1
1747423939088,91,HTTP Request,201,Created,Thread Group 1-16,text,true,,476,233,2,2,http://localhost:8000/api/messages,90,0,1
1747423939177,69,HTTP Request,201,Created,Thread Group 1-17,text,true,,491,248,1,1,http://localhost:8000/api/messages,69,0,1
1747423939454,60,HTTP Request,500,Created,Thread Group 1-18,text,true,,544,301,1,1,http://localhost:8000/api/messages,60,0,1
1747423939454,69,HTTP Request,201,Created,Thread Group 1-19,text,true,,490,247,1,1,http://localhost:8000/api/messages,69,0,1
1747423939454,65,HTTP Request,201,Created,Thread Group 1-20,text,true,,483,240,1,1,http://localhost:8000/api/messages,65,0,1
1747423939549,81,HTTP Request,201,Created,Thread Group 1-21,text,true,,542,299,1,1,http://localhost:8000/api/messages,81,0,1
1747423939641,59,HTTP Request,201,Created,Thread Group 1-22,text,true,,475,232,1,1,http://localhost:8000/api/messages,59,0,1
1747423939737,58,HTTP Request,201,Created,Thread Group 1-23,text,true,,503,260,1,1,http://localhost:8000/api/messages,58,0,1
1747423939828,73,HTTP Request,500,Created,Thread Group 1-24,text,true,,480,237,1,1,http://localhost:8000/api/messages,73,0,1
1747423939916,64,HTTP Request,201,Created,Thread Group 1-25,text,true,,476,233,1,1,http://localhost:8000/api/messages,63,0,1
1747423940015,79,HTTP Request,201,Created,Thread Group 1-26,text,true,,489,246,1,1,http://localhost:8000/api/messages,78,0,1
1747423940110,62,HTTP Request,201,Created,Thread Group 1-27,text,true,,484,241,1,1,http://localhost:8000/api/messages,61,0,1
1747423940197,60,HTTP Request,201,Created,Thread Group 1-28,text,true,,490,247,1,1,http://localhost:8000/api/messages,60,0,1
1747423940294,75,HTTP Request,201,Created,Thread Group 1-29,text,true,,484,241,1,1,http://localhost:8000/api/messages,75,0,1
1747423940382,72,HTTP Request,201,Created,Thread Group 1-30,text,true,,498,255,1,1,http://localhost:8000/api/messages,71,0,1
1747423940477,70,HTTP Request,201,Created,Thread Group 1-31,text,true,,538,295,1,1,http://localhost:8000/api/messages,69,0,1
1747423940573,76,HTTP Request,201,Created,Thread Group 1-32,text,true,,488,245,1,1,http://localhost:8000/api/messages,76,0,1
1747423940660,56,HTTP Request,201,Created,Thread Group 1-33,text,true,,496,253,1,1,http://localhost:8000/api/messages,56,0,1
1747423940752,62,HTTP Request,201,Created,Thread Group 1-34,text,true,,499,256,1,1,http://localhost:8000/api/messages,62,0,1
1747423940848,64,HTTP Request,201,Created,Thread Group 1-35,text,true,,485,242,1,1,http://localhost:8000/api/messages,64,0,1
1747423940942,60,HTTP Request,201,Created,Thread Group 1-36,text,true,,475,232,1,1,http://localhost:8000/api/messages,60,0,1
1747423941036,58,HTTP Request,201,Created,Thread Group 1-37,text,true,,479,236,1,1,http://localhost:8000/api/messages,58,0,1
1747423941127,68,HTTP Request,500,Created,Thread Group 1-38,text,true,,510,267,1,1,http://localhost:8000/api/messages,67,0,1
1747423941220,62,HTTP Request,201,Created,Thread Group 1-39,text,true,,495,252,1,1,http://localhost:8000/api/messages,62,0,1
1747423941314,68,HTTP Request,201,Created,Thread Group 1-40,text,true,,487,244,1,1,http://localhost:8000/api/messages,68,0,1
1747423941405,60,HTTP Request,500,Created,Thread Group 1-41,text,true,,482,239,1,1,http://localhost:8000/api/messages,59,0,1
1747423941495,71,HTTP Request,201,Created,Thread Group 1-42,text,true,,481,238,1,1,http://localhost:8000/api/messages,71,0,0
1747423941586,62,HTTP Request,201,Created,Thread Group 1-43,text,true,,490,247,1,1,http://localhost:8000/api/messages,62,0,1
1747423941682,73,HTTP Request,201,Created,Thread Group 1-44,text,true,,513,270,1,1,http://localhost:8000/api/messages,73,0,1
1747423941771,59,HTTP Request,201,Created,Thread Group 1-45,text,true,,490,247,1,1,http://localhost:8000/api/messages,59,0,1
1747423941866,68,HTTP Request,201,Created,Thread Group 1-46,text,true,,480,237,1,1,http://localhost:8000/api/messages,68,0,1
1747423941962,72,HTTP Request,201,Created,Thread Group 1-47,text,true,,490,247,1,1,http://localhost:8000/api/messages,71,0,1
1747423942054,62,HTTP Request,201,Created,Thread Group 1-48,text,true,,473,230,1,1,http://localhost:8000/api/messages,62,0,1
1747423942145,68,HTTP Request,201,Created,Thread Group 1-49,text,true,,496,253,1,1,http://localhost:8000/api/messages,68,0,1
1747423942238,64,HTTP Request,201,Created,Thread Group 1-50,text,true,,544,301,1,1,http://localhost:8000/api/messages,64,0,1
1747423942331,72,HTTP Request,201,Created,Thread Group 1-51,text,true,,479,236,1,1,http://localhost:8000/api/messages,72,0,2
1747423942424,60,HTTP Request,201,Created,Thread Group 1-52,text,true,,495,252,1,1,http://localhost:8000/api/messages,60,0,1
1747423942521,68,HTTP Request,201,Created,Thread Group 1-53,text,true,,493,250,1,1,http://localhost:8000/api/messages,67,0,1
1747423942610,58,HTTP Request,201,Created,Thread Group 1-54,text,true,,497,254,1,1,http://localhost:8000/api/messages,57,0,0
1747423942704,69,HTTP Request,201,Created,Thread Group 1-55,text,true,,485,242,1,1,http://localhost:8000/api/messages,69,0,0
1747423942797,73,HTTP Request,201,Created,Thread Group 1-56,text,true,,493,250,1,1,http://localhost:8000/api/messages,72,0,1
1747423942884,59,HTTP Request,201,Created,Thread Group 1-57,text,true,,480,237,1,1,http://localhost:8000/api/messages,59,0,1
1747423942979,52,HTTP Request,201,Created,Thread Group 1-58,text,true,,476,233,1,1,http://localhost:8000/api/messages,52,0,0
1747423943071,70,HTTP Request,201,Created,Thread Group 1-59,text,true,,485,242,1,1,http://localhost:8000/api/messages,70,0,1
1747423943171,68,HTTP Request,201,Created,Thread Group 1-60,text,true,,480,237,1,1,http://localhost:8000/api/messages,67,0,1
1747423943257,61,HTTP Request,201,Created,Thread Group 1-61,text,true,,480,237,1,1,http://localhost:8000/api/messages,61,0,0
1747423943356,75,HTTP Request,201,Created,Thread Group 1-62,text,true,,489,246,1,1,http://localhost:8000/api/messages,75,0,1
1747423943442,58,HTTP Request,201,Created,Thread Group 1-63,text,true,,488,245,1,1,http://localhost:8000/api/messages,58,0,1
1747423943543,61,HTTP Request,201,Created,Thread Group 1-64,text,true,,485,242,1,1,http://localhost:8000/api/messages,61,0,1
1747423943636,61,HTTP Request,201,Created,Thread Group 1-65,text,true,,486,243,1,1,http://localhost:8000/api/messages,61,0,1
1747423943728,68,HTTP Request,500,Created,Thread Group 1-66,text,true,,502,259,1,1,http://localhost:8000/api/messages,68,0,1
1747423943816,57,HTTP Request,201,Created,Thread Group 1-67,text,true,,484,241,1,1,http://localhost:8000/api/messages,57,0,1
1747423943911,60,HTTP Request,201,Created,Thread Group 1-68,text,true,,480,237,1,1,http://localhost:8000/api/messages,60,0,1
1747423944004,54,HTTP Request,201,Created,Thread Group 1-69,text,true,,477,234,1,1,http://localhost:8000/api/messages,54,0,0
1747423944099,68,HTTP Request,201,Created,Thread Group 1-70,text,true,,476,233,1,1,http://localhost:8000/api/messages,68,0,1
1747423944190,69,HTTP Request,201,Created,Thread Group 1-71,text,true,,486,243,1,1,http://localhost:8000/api/messages,68,0,1
1747423944279,56,HTTP Request,201,Created,Thread Group 1-72,text,true,,493,250,1,1,http://localhost:8000/api/messages,56,0,0
1747423944372,57,HTTP Request,201,Created,Thread Group 1-73,text,true,,476,233,1,1,http://localhost:8000/api/messages,57,0,1
1747423944470,55,HTTP Request,201,Created,Thread Group 1-74,text,true,,503,260,1,1,http://localhost:8000/api/messages,55,0,1
1747423944558,67,HTTP Request,201,Created,Thread Group 1-75,text,true,,495,252,1,1,http://localhost:8000/api/messages,67,0,1
1747423944651,55,HTTP Request,201,Created,Thread Group 1-76,text,true,,480,237,1,1,http://localhost:8000/api/messages,55,0,1
1747423944745,55,HTTP Request,201,Created,Thread Group 1-77,text,true,,494,251,1,1,http://localhost:8000/api/messages,55,0,1
1747423944836,83,HTTP Request,201,Created,Thread Group 1-78,text,true,,484,241,1,1,http://localhost:8000/api/messages,82,0,1
1747423944933,58,HTTP Request,201,Created,Thread Group 1-79,text,true,,477,234,1,1,http://localhost:8000/api/messages,58,0,1
1747423945027,60,HTTP Request,201,Created,Thread Group 1-80,text,true,,476,233,1,1,http://localhost:8000/api/messages,60,0,1
1747423945114,63,HTTP Request,201,Created,Thread Group 1-81,text,true,,506,263,1,1,http://localhost:8000/api/messages,62,0,1
1747423945206,65,HTTP Request,201,Created,Thread Group 1-82,text,true,,504,261,1,1,http://localhost:8000/api/messages,65,0,1
1747423945306,58,HTTP Request,201,Created,Thread Group 1-83,text,true,,476,233,1,1,http://localhost:8000/api/messages,58,0,1
1747423945400,59,HTTP Request,201,Created,Thread Group 1-84,text,true,,481,238,1,1,http://localhost:8000/api/messages,59,0,1
1747423945490,74,HTTP Request,201,Created,Thread Group 1-85,text,true,,495,252,1,1,http://localhost:8000/api/messages,74,0,1
1747423945586,63,HTTP Request,201,Created,Thread Group 1-86,text,true,,475,232,1,1,http://localhost:8000/api/messages,63,0,1
1747423945677,59,HTTP Request,201,Created,Thread Group 1-87,text,true,,483,240,1,1,http://localhost:8000/api/messages,59,0,1
1747423945771,59,HTTP Request,201,Created,Thread Group 1-88,text,true,,488,245,1,1,http://localhost:8000/api/messages,59,0,0
1747423945864,67,HTTP Request,201,Created,Thread Group 1-89,text,true,,489,246,1,1,http://localhost:8000/api/messages,67,0,1
1747423945952,77,HTTP Request,201,Created,Thread Group 1-90,text,true,,476,233,1,1,http://localhost:8000/api/messages,77,0,1
1747423946045,60,HTTP Request,201,Created,Thread Group 1-91,text,true,,478,235,1,1,http://localhost:8000/api/messages,59,0,1
1747423946138,65,HTTP Request,201,Created,Thread Group 1-92,text,true,,476,233,1,1,http://localhost:8000/api/messages,65,0,1
1747423946235,66,HTTP Request,201,Created,Thread Group 1-93,text,true,,489,246,1,1,http://localhost:8000/api/messages,66,0,1
1747423946327,91,HTTP Request,201,Created,Thread Group 1-94,text,true,,481,238,1,1,http://localhost:8000/api/messages,90,0,0
1747423946422,65,HTTP Request,201,Created,Thread Group 1-95,text,true,,491,248,1,1,http://localhost:8000/api/messages,65,0,1
1747423946512,61,HTTP Request,201,Created,Thread Group 1-96,text,true,,476,233,1,1,http://localhost:8000/api/messages,61,0,1
1747423946606,69,HTTP Request,201,Created,Thread Group 1-97,text,true,,500,257,1,1,http://localhost:8000/api/messages,68,0,1
1747423946697,63,HTTP Request,201,Created,Thread Group 1-98,text,true,,492,249,1,1,http://localhost:8000/api/messages,62,0,1
1747423946792,69,HTTP Request,201,Created,Thread Group 1-99,text,true,,490,247,1,1,http://localhost:8000/api/messages,69,0,1
1747423946884,70,HTTP Request,201,Created,Thread Group 1-100,text,true,,477,233,1,1,http://localhost:8000/api/messages,70,0,2
1747423946979,58,HTTP Request,201,Created,Thread Group 1-101,text,true,,497,253,1,1,http://localhost:8000/api/messages,57,0,1
1747423947070,76,HTTP Request,201,Created,Thread Group 1-102,text,true,,489,245,1,1,http://localhost:8000/api/messages,76,0,1
1747423947161,57,HTTP Request,201,Created,Thread Group 1-103,text,true,,486,242,1,1,http://localhost:8000/api/messages,57,0,1
1747423947258,55,HTTP Request,201,Created,Thread Group 1-104,text,true,,510,266,1,1,http://localhost:8000/api/messages,55,0,1
1747423947349,67,HTTP Request,201,Created,Thread Group 1-105,text,true,,500,256,1,1,http://localhost:8000/api/messages,67,0,1
1747423947440,51,HTTP Request,201,Created,Thread Group 1-106,text,true,,485,241,1,1,http://localhost:8000/api/messages,51,0,1
1747423947530,50,HTTP Request,201,Created,Thread Group 1-107,text,true,,509,265,1,1,http://localhost:8000/api/messages,50,0,1
1747423947623,50,HTTP Request,201,Created,Thread Group 1-108,text,true,,505,261,1,1,http://localhost:8000/api/messages,50,0,0
1747423947721,63,HTTP Request,201,Created,Thread Group 1-109,text,true,,477,233,1,1,http://localhost:8000/api/messages,62,0,1
1747423947813,65,HTTP Request,201,Created,Thread Group 1-110,text,true,,477,233,1,1,http://localhost:8000/api/messages,64,0,1
1747423947906,62,HTTP Request,201,Created,Thread Group 1-111,text,true,,599,356,1,1,http://localhost:8000/api/messages,62,0,1
1747423947996,56,HTTP Request,201,Created,Thread Group 1-112,text,true,,495,251,1,1,http://localhost:8000/api/messages,56,0,1
1747423948092,61,HTTP Request,201,Created,Thread Group 1-113,text,true,,477,233,1,1,http://localhost:8000/api/messages,60,0,0
1747423948182,56,HTTP Request,201,Created,Thread Group 1-114,text,true,,525,281,1,1,http://localhost:8000/api/messages,56,0,1
1747423948275,64,HTTP Request,201,Created,Thread Group 1-115,text,true,,489,245,1,1,http://localhost:8000/api/messages,63,0,1
1747423948368,55,HTTP Request,201,Created,Thread Group 1-116,text,true,,491,247,1,1,http://localhost:8000/api/messages,55,0,1
1747423948463,56,HTTP Request,201,Created,Thread Group 1-117,text,true,,479,235,1,1,http://localhost:8000/api/messages,56,0,1
1747423948556,61,HTTP Request,201,Created,Thread Group 1-118,text,true,,491,247,1,1,http://localhost:8000/api/messages,61,0,1
1747423948651,64,HTTP Request,201,Created,Thread Group 1-119,text,true,,477,233,1,1,http://localhost:8000/api/messages,64,0,1
1747423948743,67,HTTP Request,201,Created,Thread Group 1-120,text,true,,509,265,1,1,http://localhost:8000/api/messages,66,0,1
1747423948832,58,HTTP Request,201,Created,Thread Group 1-121,text,true,,532,288,1,1,http://localhost:8000/api/messages,58,0,0
1747423948927,76,HTTP Request,201,Created,Thread Group 1-122,text,true,,480,236,1,1,http://localhost:8000/api/messages,76,0,1
1747423949021,63,HTTP Request,201,Created,Thread Group 1-123,text,true,,482,238,1,1,http://localhost:8000/api/messages,63,0,1
1747423949116,62,HTTP Request,201,Created,Thread Group 1-124,text,true,,498,254,1,1,http://localhost:8000/api/messages,62,0,1
1747423949202,68,HTTP Request,201,Created,Thread Group 1-125,text,true,,485,241,1,1,http://localhost:8000/api/messages,68,0,1
1747423949298,68,HTTP Request,201,Created,Thread Group 1-126,text,true,,477,233,1,1,http://localhost:8000/api/messages,67,0,1
1747423949391,56,HTTP Request,201,Created,Thread Group 1-127,text,true,,487,243,1,1,http://localhost:8000/api/messages,56,0,1
1747423949486,74,HTTP Request,201,Created,Thread Group 1-128,text,true,,477,233,1,1,http://localhost:8000/api/messages,73,0,3
1747423949578,60,HTTP Request,201,Created,Thread Group 1-129,text,true,,477,233,1,1,http://localhost:8000/api/messages,60,0,1
1747423949669,62,HTTP Request,201,Created,Thread Group 1-130,text,true,,486,242,1,1,http://localhost:8000/api/messages,62,0,2
1747423949760,80,HTTP Request,201,Created,Thread Group 1-131,text,true,,486,242,1,1,http://localhost:8000/api/messages,80,0,1
1747423949855,62,HTTP Request,201,Created,Thread Group 1-132,text,true,,490,246,1,1,http://localhost:8000/api/messages,61,0,1
1747423949949,73,HTTP Request,201,Created,Thread Group 1-133,text,true,,500,256,1,1,http://localhost:8000/api/messages,73,0,1
1747423950043,78,HTTP Request,201,Created,Thread Group 1-134,text,true,,474,230,1,1,http://localhost:8000/api/messages,77,0,1
1747423950135,58,HTTP Request,201,Created,Thread Group 1-135,text,true,,495,251,1,1,http://localhost:8000/api/messages,58,0,1
1747423950223,56,HTTP Request,201,Created,Thread Group 1-136,text,true,,477,233,1,1,http://localhost:8000/api/messages,55,0,1
1747423950317,66,HTTP Request,201,Created,Thread Group 1-137,text,true,,512,268,1,1,http://localhost:8000/api/messages,65,0,1
1747423950409,60,HTTP Request,201,Created,Thread Group 1-138,text,true,,482,238,1,1,http://localhost:8000/api/messages,59,0,1
1747423950502,61,HTTP Request,201,Created,Thread Group 1-139,text,true,,490,246,1,1,http://localhost:8000/api/messages,60,0,1
1747423950597,74,HTTP Request,201,Created,Thread Group 1-140,text,true,,492,248,1,1,http://localhost:8000/api/messages,73,0,1
1747423950690,69,HTTP Request,201,Created,Thread Group 1-141,text,true,,540,296,1,1,http://localhost:8000/api/messages,68,0,1
1747423950783,64,HTTP Request,201,Created,Thread Group 1-142,text,true,,500,256,1,1,http://localhost:8000/api/messages,64,0,0
1747423950876,56,HTTP Request,201,Created,Thread Group 1-143,text,true,,485,241,1,1,http://localhost:8000/api/messages,56,0,1
1747423950969,56,HTTP Request,201,Created,Thread Group 1-144,text,true,,490,246,1,1,http://localhost:8000/api/messages,55,0,0
1747423951062,57,HTTP Request,201,Created,Thread Group 1-145,text,true,,480,236,1,1,http://localhost:8000/api/messages,56,0,1
1747423951155,63,HTTP Request,201,Created,Thread Group 1-146,text,true,,478,234,1,1,http://localhost:8000/api/messages,63,0,1
1747423951248,62,HTTP Request,201,Created,Thread Group 1-147,text,true,,514,270,1,1,http://localhost:8000/api/messages,62,0,1
1747423951343,58,HTTP Request,201,Created,Thread Group 1-148,text,true,,489,245,1,1,http://localhost:8000/api/messages,58,0,1
1747423951437,56,HTTP Request,201,Created,Thread Group 1-149,text,true,,476,232,1,1,http://localhost:8000/api/messages,56,0,1
1747423951527,69,HTTP Request,201,Created,Thread Group 1-150,text,true,,489,245,1,1,http://localhost:8000/api/messages,68,0,1
1747423951621,65,HTTP Request,201,Created,Thread Group 1-151,text,true,,530,286,1,1,http://localhost:8000/api/messages,64,0,1
1747423951707,64,HTTP Request,201,Created,Thread Group 1-152,text,true,,490,246,1,1,http://localhost:8000/api/messages,63,0,1
1747423951800,65,HTTP Request,201,Created,Thread Group 1-153,text,true,,482,238,1,1,http://localhost:8000/api/messages,65,0,1
1747423951894,65,HTTP Request,201,Created,Thread Group 1-154,text,true,,477,233,1,1,http://localhost:8000/api/messages,64,0,1
1747423951989,68,HTTP Request,201,Created,Thread Group 1-155,text,true,,477,233,1,1,http://localhost:8000/api/messages,68,0,1
1747423952086,84,HTTP Request,201,Created,Thread Group 1-156,text,true,,485,241,1,1,http://localhost:8000/api/messages,84,0,1
1747423952179,67,HTTP Request,201,Created,Thread Group 1-157,text,true,,477,233,1,1,http://localhost:8000/api/messages,67,0,1
1747423952272,60,HTTP Request,201,Created,Thread Group 1-158,text,true,,495,251,1,1,http://localhost:8000/api/messages,60,0,1
1747423952365,66,HTTP Request,201,Created,Thread Group 1-159,text,true,,539,295,1,1,http://localhost:8000/api/messages,65,0,1
1747423952452,60,HTTP Request,201,Created,Thread Group 1-160,text,true,,499,255,1,1,http://localhost:8000/api/messages,60,0,0
